id,name_en,bbx,caption_cn,caption_en,class_cn,class_en,retrieval_class_cn,retrieval_class_en,picture,scaling_strategy,inner_placement,portfolio_assets,source,author_name,author_link,license,state,alignToWallNormal
1837,a_TrashCandy3,"0.125,0.135,0.009",红边银色中心的扁平金属糖果包装纸,Flattened metallic candy wrapper with red edges and silver center,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1838,a_TrashCandy4,"0.128,0.085,0.009",被打开的黄色糖果包装纸，带有红蓝印刷图案,Opened yellow candy wrapper with red and blue printed graphics,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1839,a_TrashChips1,"0.152,0.166,0.011",印有条形码和营养标签的灰色褶皱零食包装袋,A crumpled gray snack package with barcode and nutrition label,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1840,a_TrashChips2,"0.185,0.182,0.011",压扁的棕红色薯片包装袋带品牌标识,Flattened brown and red chip bag with visible branding,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1841,a_TrashChips3,"0.185,0.178,0.010",印有橙色数字3的绿色薯片空包装袋,A crumpled green chip bag with orange number 3 design,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1842,a_TrashChips4,"0.150,0.198,0.015",蓝灰色薯片包装袋，印有波纹薯片图案,A blue and gray potato chips bag with waffle chip graphics,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1843,a_TrashChoco1,"0.091,0.134,0.013",一张褶皱的深棕色糖果包装纸,A crumpled dark brown candy wrapper with creases,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1844,a_TrashChoco2,"0.087,0.110,0.025",印有文字的紫银色褶皱箔纸包装,Crumpled purple and silver foil wrapper with printed text,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1845,a_TrashChoco3,"0.098,0.126,0.004",压扁的棕色迷彩图案巧克力包装纸,Flattened brown camouflage-patterned chocolate wrapper,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1846,a_TrashChoco4,"0.179,0.091,0.007",褶皱的橙棕色巧克力包装纸带深色印刷文字,Crumpled orange-brown chocolate wrapper with dark printed text,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1847,a_TrashChoco5,"0.068,0.069,0.012",褶皱的橙黄色带红字巧克力包装纸,Crumpled orange and yellow chocolate wrapper with red text,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1848,a_TrashChoco6,"0.153,0.063,0.012",褶皱的红银色金属巧克力包装纸,Crumpled metallic chocolate wrapper with red and silver foil,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1849,a_TrashChoco7,"0.132,0.097,0.006",压扁的蓝红渐变色巧克力包装袋,Flattened chocolate bar wrapper with blue and red gradient design,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1850,a_TrashChoco8,"0.074,0.083,0.013",印有文字图案的压扁蓝色箔纸包装,Crushed blue foil wrapper with printed text and graphics,包装垃圾,Packaging_Waste,垃圾,Trash,,SORTED_ANISOTROPIC,0,0.0,"https://www.fab.com/listings/c3148cbb-4b57-4f09-a749-636bc0fe2da2

https://www.fab.com/listings/82e8f9af-843d-46c4-ae16-c6aee0ed4eaa

https://www.fab.com/listings/f3b2aa27-c8be-4987-b8a2-81adf0fe85a8

https://www.fab.com/listings/b5603e44-e1b0-4346-9c3d-04887aa9f87d",SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
318,11_SM_CoffeeCup_01,"0.058,0.061,0.095",深灰色竖纹理圆柱形杯子,A dark gray textured cylindrical cup with ribbed surface,杯子,Cup,杯子,Cup,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/c378af24-5f24-48a1-8d60-290f2cd8529f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
436,17_SM_Cup,"0.157,0.157,0.062",深灰色哑光陶瓷杯配托碟,A dark gray matte ceramic cup with matching saucer,杯子,Cup,杯子,Cup,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/96c7bdc7-7b70-4493-8996-afe8930591c1,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
466,18_SM_Cup,"0.105,0.126,0.065",白色螺旋波纹陶瓷杯带手柄,A white ceramic cup with spiral ribbed texture and handle,杯子,Cup,杯子,Cup,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/3c4f89ac-742c-426e-985c-b912d6d91baa,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
681,3_Cup1,"0.079,0.079,0.112",半透明白色塑料一次性杯，带有横纹纹理,A translucent white plastic disposable cup with ribbed texture,杯子,Cup,杯子,Cup,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/6658d619-fe4b-462e-80cb-89a4c052baac,SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
1275,a_SM_Bottle_03,"0.040,0.051,0.056",灰色陶瓷马克杯带竖直把手,A gray ceramic mug with vertical handle,杯子,Cup,杯子,Cup,,RADIAL,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1407,a_SM_Cup__2_,"0.157,0.157,0.062",黑色哑光陶瓷杯碟套装,Black matte ceramic cup and saucer set,杯子,Cup,杯子,Cup,,ISOTROPIC,0,0.0,https://www.fab.com/listings/6c2fd1c6-248f-4d98-b55d-70cc19b298a7,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1652,a_SM_rest_area_cup,"0.092,0.131,0.089",带手柄的灰色斑点混凝土质感马克杯,A gray speckled concrete-textured mug with handle,杯子,Cup,杯子,Cup,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1681,a_SM_Shovel_Mug_Can_01b,"0.112,0.168,0.144",带深色边缘和把手的灰色陶瓷马克杯,A gray ceramic mug with dark rim and handle,杯子,Cup,杯子,Cup,,RADIAL,0,0.0,https://www.fab.com/listings/77e58b77-87a8-4c97-97dc-de5d0c14d758,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
562,21_SM_Stationery_01t,"0.008,0.143,0.010",蓝白色带透明握笔区的圆珠笔,A blue and white ballpoint pen with transparent grip section,笔,Pen,笔,Pen,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
563,21_SM_Stationery_01u,"0.010,0.143,0.008",纤细的白色塑料圆杆圆珠笔,A slim white plastic ballpoint pen with cylindrical barrel,笔,Pen,笔,Pen,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
564,21_SM_Stationery_01v,"0.006,0.183,0.007",带粉色橡皮头和削尖铅芯的木质铅笔,A wooden pencil with pink eraser tip and sharpened graphite point,笔,Pen,笔,Pen,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
691,3_Pencil,"0.012,0.210,0.012",带粉色橡皮擦和削尖笔芯的木质铅笔,A wooden pencil with pink eraser and sharpened graphite tip,笔,Pen,笔,Pen,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/6658d619-fe4b-462e-80cb-89a4c052baac,SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
966,5_SM_Pencil_A,"0.008,0.167,0.008",带粉色橡皮和银色金属箍的标准木质铅笔,A standard wooden pencil with pink eraser and silver ferrule,笔,Pen,笔,Pen,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/119b5176-cce4-4965-b5b2-2c159377b44a,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1003,7_SM_documents_dressing_pen,"0.011,0.145,0.011",带白色笔尖和装饰环的灰色圆珠笔,A gray ballpoint pen with white tip and decorative rings,笔,Pen,笔,Pen,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/d4cfc535-bc2c-4a5e-aa0d-d3649f1e5f4f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1247,a_SM_Bag_Props_01c,"0.028,0.294,0.027",带金色装饰环和笔夹的黑色钢笔,Sleek black pen with gold accent bands and clip,笔,Pen,笔,Pen,,RADIAL,0,0.0,https://www.fab.com/listings/77e58b77-87a8-4c97-97dc-de5d0c14d758,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
1434,a_SM_desk_props_pencil,"0.173,0.008,0.008",带粉色橡皮擦和石墨笔尖的标准木制铅笔,A standard wooden pencil with pink eraser and graphite tip,笔,Pen,笔,Pen,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
207,0_SM_Laptop,"0.383,0.282,0.257",带白色键盘和NEXT标识的浅灰色笔记本电脑,A light gray laptop with white keyboard and NEXT branding,笔记本电脑,Laptop_computer,电脑,Computer,,ISOTROPIC,0,0.0,https://www.fab.com/listings/ddfc9aa4-ac6d-49ed-bf3f-67dc5314fd3e,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
951,5_Laptop_A_Close,"0.374,0.246,0.033",简约设计的银灰色超薄笔记本电脑,A sleek silver-gray laptop computer with minimalist design and thin profile,笔记本电脑,Laptop_computer,电脑,Computer,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/119b5176-cce4-4965-b5b2-2c159377b44a,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
952,5_Laptop_A_Open,"0.374,0.355,0.232",银灰色笔记本电脑，深色键盘，带摄像头，中等角度打开,"A silver-gray laptop with dark keyboard and webcam, opened at medium angle",笔记本电脑,Laptop_computer,电脑,Computer,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/119b5176-cce4-4965-b5b2-2c159377b44a,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
1523,a_SM_Laptop,"0.466,0.305,0.295",纤薄边框黑色笔记本电脑配深色键盘,A sleek black laptop with thin bezel display and dark keyboard,笔记本电脑,Laptop_computer,电脑,Computer,,ISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1524,a_SM_Laptop_02,"0.466,0.300,0.032",深灰色超薄笔记本电脑，合盖状态，简约设计,"A slim dark gray laptop computer, closed, with minimalist design",笔记本电脑,Laptop_computer,电脑,Computer,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1433,a_SM_desk_props_notebook,"0.110,0.155,0.013",绘有建筑草图和红圈标记的螺旋装订笔记本,A spiral-bound notebook with architectural sketches and red circle marking,笔记本文具,Notebook_stationery,本子,Notebook,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
558,21_SM_Stationery_01o,"0.088,0.088,0.146",灰色长方形笔筒，带圆形浮雕图案,A gray rectangular pen holder with circular embossed emblem,笔筒,Pen_holder,笔筒,Pen_holder,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
560,21_SM_Stationery_01q,"0.095,0.098,0.203","白色长方形笔筒带浮雕标志,装有粉色橡皮头的橙色铅笔","A white rectangular pen holder with embossed logo, filled with orange pencils with pink erasers",笔筒,Pen_holder,笔筒,Pen_holder,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
561,21_SM_Stationery_01r,"0.088,0.088,0.156",带有圆形标志的米色方形笔筒,A beige rectangular pen holder with circular logo emblem,笔筒,Pen_holder,笔筒,Pen_holder,,RADIAL,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
1533,a_SM_lights_small_wall,"0.133,0.105,0.173",工业风金属网罩壁灯带圆顶玻璃灯罩,Industrial metal cage wall lamp with dome-shaped glass bulb cover,壁灯,Wall_lamp,照明设备,Lighting_equipment,,RADIAL,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
199,0_SM_Kitchen_bottom_60cm,"0.600,0.600,0.850",带浅木色抽屉面板和灰色水泥台面的双抽屉厨柜,Two-drawer kitchen cabinet with light wood front panels and gray concrete countertop,壁挂橱柜,Kitchen_cabinet,厨房设备,Kitchen_equipment,,ALIGNED_ANISOTROPIC,0,0.0,ue fab:https://www.fab.com/zh-cn/listings/c06d2cad-0d69-4b0d-8f54-b670f7ab2b6c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
200,0_SM_Kitchen_bottom_sink_1m,"1.000,0.600,1.151",带木纹面板、混凝土台面和集成水槽的现代厨房柜,"Modern kitchen cabinet with wood-grain front panel, concrete countertop and integrated sink",壁挂橱柜,Kitchen_cabinet,厨房设备,Kitchen_equipment,,ALIGNED_ANISOTROPIC,0,0.0,ue fab:https://www.fab.com/zh-cn/listings/c06d2cad-0d69-4b0d-8f54-b670f7ab2b6c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
201,0_SM_Kitchen_corner_60cm,"1.200,0.600,2.300",现代L形厨房壁柜，黑色哑光饰面配胡桃木装饰,Modern L-shaped kitchen cabinet with black matte finish and walnut wood accents,壁挂橱柜,Kitchen_cabinet,厨房设备,Kitchen_equipment,,ALIGNED_ANISOTROPIC,0,0.0,ue fab:https://www.fab.com/zh-cn/listings/c06d2cad-0d69-4b0d-8f54-b670f7ab2b6c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
202,0_SM_Kitchen_cupboard_60cm,"0.600,0.600,2.300",浅色木纹高柜配深灰色顶部和底座,Tall light wood grain cabinet with dark gray top and base,壁挂橱柜,Wall_mounted_cabinet,厨房设备,Kitchen_equipment,,ALIGNED_ANISOTROPIC,0,0.0,ue fab:https://www.fab.com/zh-cn/listings/c06d2cad-0d69-4b0d-8f54-b670f7ab2b6c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
331,11_SM_KitchenSink,"1.000,0.715,1.229",带灰色大理石台面、集成水槽和多抽屉的白色厨柜,"White kitchen cabinet with gray marble countertop, integrated sink and multiple drawers",壁挂橱柜,Kitchen_cabinet,厨房设备,Kitchen_equipment,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c378af24-5f24-48a1-8d60-290f2cd8529f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
758,43_kitchenset01,"2.200,0.604,2.300",带灰色台面、水槽和高柜的现代木质厨房组合柜,"Modern wooden kitchen unit with gray countertop, sink, and tall pantry cabinet",壁挂橱柜,Wall_mounted_cabinet,厨房设备,Kitchen_equipment,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c06d2cad-0d69-4b0d-8f54-b670f7ab2b6c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
2029,e_kitchen_08,"1.200,0.315,0.764",深灰色四门壁挂式厨房橱柜，带嵌入式把手,A dark gray wall-mounted kitchen cabinet with four doors and recessed handles,壁挂橱柜,Kitchen_cabinet,厨房设备,Kitchen_equipment,,ALIGNED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
2033,e_kitchen_13,"1.142,0.629,0.428",深棕色木质壁挂柜，单抽屉配圆形拉手,Dark brown wooden wall-mounted cabinet with single drawer and round knob,壁挂橱柜,Wall_mounted_cabinet,厨房设备,Kitchen_equipment,,ALIGNED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
411,16_SM_Ceiling_Lamp,"1.101,0.060,1.218",极简悬吊式黑色线性吊灯,A sleek black linear pendant light with minimalist suspended design,壁挂灯架,Wall_mounted_lamp_holder,照明设备,Lighting_equipment,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c51c4f10-1a2f-4fc6-9cb2-b849bfa42e2c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
484,19_SM_Ceiling_Lamp_3,"1.616,0.294,1.425",四个可调节黄铜杆悬挂的白色磨砂玻璃球形吊灯,Four suspended white frosted glass globe pendants with adjustable brass rods,壁挂灯架,Wall_mounted_lamp_holder,照明设备,Lighting_equipment,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1628,a_SM_Point_Lamp_1,"0.140,0.065,0.151",现代哑光黑色圆柱形壁挂灯具，带矩形顶板,Modern matte black cylindrical wall-mounted light fixture with rectangular top plate,壁挂灯具,Wall_mounted_light_fixture,照明设备,Lighting_equipment,,RADIAL,0,0.0,https://www.fab.com/listings/6c2fd1c6-248f-4d98-b55d-70cc19b298a7,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
